year,fueltype,bodytype,price,accel,range,mpge,refueltime_mins,cpmile,bev_energy,annmain,tax_credit,rebate,int_volume,total_sales
2015,cng,car,27.56,10.6,390,38.29,5,5,0,437,0,0,101,279.865478123013
2015,conv,car,25.1683403050752,7.8,506.460872346646,26.9083782929601,5,11.9702501944278,0,437,0,0,111,170529.254257093
2015,conv,minvan,29.4095639349348,7.46353667147021,525.141296865925,20.9430645630239,5,15.3801935798682,0,437,0,0,229.634200944705,12100.4843973195
2015,conv,suv,30.8158064396235,7.5,506,22.3692508356433,5,14.3992309647674,0,437,0,0,172,143994.577866234
2015,conv,truck,31.3426812650796,7.25211555562433,572.137249635657,18.4389697931502,5,17.4684771761026,0,437,0,0,128.667094715004,34078.4362052844
2015,conv,van,23.3742240648732,8.72597011592196,504.807966087077,25.9772607372349,5,12.3995301803697,0,437,0,0,287.263180322504,4778.31200447656
2015,ev,car,74.9611100119447,5.2842027234049,255,121.136909627753,547,4.99985697986417,70,196.65,7500,0,120,16729
2015,hybrid,car,28.7868932717313,8.9,806.23142457606,44.0158604674128,5,7.31783561852178,1.30204511096702,437,0,1.5,112.175770627173,13100.3701911878
2015,hybrid,suv,47.1326664716628,8.3037370665462,787.154328209203,36.3471837502661,5,8.86185776380025,1.53467160606883,437,0,1.5,171.979172649471,4045.5265495212
2015,hybrid,truck,30.83,10.5,667,42.18,5,7.63632053105737,1.3,437,0,1.5,131,427.173050760361
2015,phev,car,35.2563863665486,7.7696730887859,641.490405559038,40.635806308931,289.880480092429,4.92208862103677,15.9384264050836,275.31,7500,7.5,108.332738395904,8499.08887621876
2015,phev,suv,77.395,6.5,1114,31.71,196,7.3,10.8,275.31,4918.6,7.5,104,0.911123781241385
2016,cng,car,27.56,10.6,390,38.96,5,5,0,437,0,0,101,251.197765239996
2016,conv,car,24.5648880127727,7.66914332145455,512.949748985443,27.0455677149081,5,10.286357592637,0,437,0,0,113,167947.938711165
2016,conv,minvan,31.3705461759649,7.44031637925672,525.624862133112,20.7213667594571,5,13.4272615902342,0,437,0,0,229.163300332164,12759.4636422688
2016,conv,suv,30.7330173094585,7.6,508,22.5890286433993,5,12.3157137244481,0,437,0,0,170.092046608307,142417.377978455
2016,conv,truck,31.56,7.2,563.488839632618,18.33,5,15.177304964539,0,437,0,0,129.124700572532,33127.7873524814
2016,conv,van,23.3786297601094,8.72402816445344,504.816939410363,25.9758624355069,5,10.7101386411432,0,437,0,0,287.279698563703,4382.85726195939
2016,ev,car,69.1512561204001,5.27042983998039,255.813396387414,121.156201898621,551.758368866374,4.81507981545992,70.6100472905608,196.65,7500,0,120,13442.3131879801
2016,ev,suv,95.5,4.9,272,101.849,703,5.8,90,196.65,7500,0,199,2216.68681201994
2016,fuelcell,car,57.5,7.6,348,61.17,5,23.7,1.6,196.65,0,6,118,265
2016,hybrid,car,28.9811922628192,8.9,806.798998967008,44.0112537505509,5,6.32111780890623,1.30280215635628,437,0,1.5,112.143868860958,11573.7484787437
2016,hybrid,suv,47.1984419563516,8.28487949913899,787.951844657044,36.3404393476309,5,7.65544118318861,1.53515619522874,437,0,1.5,172.126460577907,3630.30397499877
2016,hybrid,truck,30.83,10.5,667,42.19,5,6.59397961602276,1.3,437,0,1.5,131,376.324834688449
2016,phev,car,34.9790805772481,7.76784843311241,640.292259344363,40.6539088522173,291.312678567632,4.58881680392901,16.0171973212197,275.31,7500,7.5,108.303928536652,10144.8390733433
2016,phev,suv,77.369,6.5,1114,31.74,196,6.6,10.8,275.31,4918.6,7.5,104,1.16092665666149
2017,cng,car,27.56,10.6,390,42.19,5,4.7,0,437,0,0,101,307.065166382237
2017,conv,car,23.7820145440209,7.6,520,27.3455318947917,5,11.263297606164,0,437,0,0,116,183627.715155846
2017,conv,minvan,31.4210499648405,7.4407693741206,525.632531879243,20.723936746914,5,14.8636927993802,0,437,0,0,229.158224987388,13057.2450418267
2017,conv,suv,31.4382784454911,7.5,511.538549677715,22.2480994842422,5,13.8438884835655,0,437,0,0,172,153256.635838915
2017,conv,truck,31.56,7.2,563.302987410406,18.33,5,16.8030551009274,0,437,0,0,129.268650705188,33923.0960662946
2017,conv,van,23.3790391835275,8.72398148086563,504.818259603857,25.9757582932553,5,11.8574262169469,0,437,0,0,287.272329158853,4480.84434905406
2017,ev,car,49.530863425156,5.15099304022966,322.584522921927,150.888221131825,598.736861111217,3.7,76.6418943318454,196.65,7500,0,115.068096619015,17453.803687075
2017,ev,suv,88.75,4.9,272,101.849,703,5.7,90,196.65,7500,0,199,1155.19631292504
2017,fuelcell,car,58.2947398273568,8.02677317894179,382.141854315343,63.5543188378742,5,22.8309690947443,1.45774227368607,196.65,0,6,116.103230315814,381.633270431404
2017,fuelcell,suv,50.81,10.5,363,57.7,5,25.1,1,196.65,0,6,153,191.366729568596
2017,hybrid,car,28.8488962487278,8.9,806.796424438951,44.0331346989157,5,6.99474724711399,1.30593344509018,437,0,1.5,112.219011937689,12628.2868271939
2017,hybrid,suv,47.1685126435815,8.29873312027364,787.383012717173,36.3499050823201,5,8.47328336976291,1.53618013305862,437,0,1.5,171.948943983336,3909.22384464096
2017,hybrid,truck,30.83,10.5,667,42.2,5,7.29857819905213,1.3,437,0,1.5,131,417.887709846568
2017,phev,car,34.7412472098598,7.76473164250012,639.472342256665,40.6805959723771,292.316481945432,4.6,16.0724065069988,275.31,7500,7.5,108.29040233071,3002.72409650752
2017,phev,suv,35.5572995705581,6.79999067115315,859.00792951982,34.5099144855706,314.996299557417,5.90002798654054,17.299797874985,275.31,7499.91972838249,7.5,175.997761076757,10690.2759034925
2018,cng,car,27.56,10.6,390,42.43,5,4.7,0,437,0,0,101,275.043052496569
2018,conv,car,22.6085834159818,7.6,526.17965794919,27.9,5,12.728681249884,0,437,0,0,116,169772.203324215
2018,conv,minvan,30.0596208595939,7.36865803293434,527.081014011087,20.6025569841463,5,17.2357521013804,0,437,0,0,228.461843371677,13432.6251072287
2018,conv,suv,31.8638838967288,7.5,514.754719405662,22.0700231495685,5,16.0897174888167,0,437,0,0,172,141867.724540038
2018,conv,truck,31.5947568684508,7.21539716947054,560.30583773926,18.3293533408142,5,19.3739749626887,0,437,0,0,132.491016400583,31357.1109908402
2018,conv,van,23.381327415512,8.72304692331591,504.823149669293,25.9750448452107,5,13.6710652784012,0,437,0,0,287.276161538443,3954.32836589403
2018,ev,car,49.7681711183943,5.15021541319756,321.927156523029,148.95638008922,599.162173364842,3.69712848587707,76.6964952292702,196.65,7500,0,115.106433000903,37087.2264079584
2018,ev,suv,88.75,4.9,272,101.849,703,5.6,90,196.65,7500,0,199,2539.77359204157
2018,fuelcell,car,54.0906759506334,8.02302744131766,381.842195305413,64.3499018377789,5,22.5359634115765,1.45899085289412,196.65,0,6,116.119878038588,515.838659232786
2018,fuelcell,suv,46.855,10.5,363,58.4,5,24.8,1,196.65,0,6,153,262.161340767214
2018,hybrid,car,28.8470213647487,8.9,806.963737531974,44.0364630112216,5,8.06379109141993,1.30623834355154,437,0,1.5,112.218136124563,11185.565654424
2018,hybrid,suv,47.2319380594496,8.2763017399391,788.379438470918,36.3435695131873,5,9.77070168343052,1.53593428391439,437,0,1.5,172.165103311212,3449.3964979771
2018,hybrid,truck,30.83,10.5,667,42.2,5,8.41469194312796,1.3,437,0,1.5,131,373.002466886782
2018,phev,car,34.7442824119315,7.76587742508907,639.626339261575,40.7231743449644,292.119719567603,4.52120217944654,16.0615845762182,275.31,7500,7.5,108.290543117261,1801.43256136589
2018,phev,minvan,40.379,8.8,868,35.18,315,5.7,17.3,275.31,7500,7.5,248,2770.60977095656
2018,phev,suv,35.1773058717713,6.74950417845973,861.019832861611,34.5652462752152,315,5.64852234870853,17.3,275.31,7500,7.5,170.236377434502,13082.9576676775
2019,cng,car,36.9527984212549,10.4414049826291,390.880869053558,36.4113908978832,5,4.8937748129514,0,437,0,0,101.465900455906,470.334653787252
2019,conv,car,22.1999111323008,7.6,540,28.0371621232919,5,13.1147370726005,0,437,0,0,116,163842.522187762
2019,conv,minvan,30.0663827301468,7.37283521840116,527.115151576604,20.6111379384799,5,17.8399886026324,0,437,0,0,228.445873139099,12005.9386416737
2019,conv,suv,31.8514486063034,7.5,516.342438480474,22.2200370860885,5,16.5481272455654,0,437,0,0,172,133169.278407482
2019,conv,truck,31.7568913275284,7.20208508894498,559.776833103591,18.3284460514064,5,20.0623265338823,0,437,0,0,133.807859747818,27566.4144971303
2019,conv,van,23.3775971627974,8.72498958002275,504.816574210528,25.976286811176,5,14.1554759601288,0,437,0,0,287.242924488296,3618.74989478915
2019,ev,car,47.5466378776964,5.15876795050633,318.418063331664,141.112969756275,598.751022537839,3.73252758049492,76.6437123528306,196.65,7500,0,115.031099764956,26762.6473264675
2019,ev,minvan,55.515,7.3,258,93.49,727,5.6,93,196.65,7500,0,238,3453.92328531256
2019,ev,suv,58.4605140984915,5.63611076848227,237.402793881333,95.5309612741167,652.944467743206,5.52083323054468,83.5958363142043,196.65,7500,0,176.18056617705,6948.42938821995
2019,fuelcell,car,53.3704145105023,8.39704455017746,420.367934949359,63.0001845298921,5,23.0157030170755,1.64442579993725,196.65,0,6,113.593163229184,464.161953323807
2019,fuelcell,suv,45.783,10.4,363,59.1,5,24.5,1,196.65,0,6,153,147.838046676193
2019,hybrid,car,30.2773244525873,8.85898209407267,802.968167095829,43.8944437421505,5,8.37694412087659,1.3,437,0,1.5,112,11212.5525286569
2019,hybrid,suv,47.2184413281167,8.27968122649319,788.308098074487,36.3574280091122,5,10.1135458810945,1.53617563379813,437,0,1.5,172.122224826112,3335.20218262399
2019,hybrid,truck,30.83,10.5,667,42.21,5,8.71120587538498,1.3,437,0,1.5,131,349.007006094554
2019,phev,car,35.3604939021764,7.78686073466107,651.712354226966,40.1236943105828,310.314414411455,4.75140057139935,17.06229279263,275.31,7485.84265759654,7.5,108.149077479683,1183.21738215729
2019,phev,minvan,40.4141823653714,8.8,842.446492519753,34.1804528870277,315,6.15923848168367,17.3,275.31,7500,7.5,240.593186237609,2060.900231191
2019,phev,suv,35.5707157366,6.8,861.774980265405,34.8593728230303,315,5.84614229496676,17.3,275.31,7500,7.5,172,10376.7066174628
2019,phev,truck,39.948,7.8,829,30.04,315,7.2,17.3,275.31,7500,7.5,126,1031.17576918895
2020,cng,car,37.297448815267,10.531852711738,390.897585045671,36.4628916509186,5,5.00401410514133,0,437,0,0,101.538531054795,327.703068218001
2020,conv,car,21.9561881322424,7.6,554,28.2,5,11.1063829787234,0,437,0,0,116.694747754705,124525.212778178
2020,conv,minvan,29.9304991420336,7.41930786345271,527.124784991421,20.7446808955438,5,15.0978891520998,0,437,0,0,228.455027914452,8996.24535596949
2020,conv,suv,31.7845624520972,7.5,517.463298425413,22.2521008194782,5,14.075105598703,0,437,0,0,172,102742.665767447
2020,conv,truck,31.4183134313634,7.26046394547564,557.335585181963,18.45,5,16.981542028681,0,437,0,0,142,21752.086545782
2020,conv,van,23.2969117080211,8.82079243114506,504.845645012197,26.1137277296153,5,11.9939120964767,0,437,0,0,287.210615729749,2641.41391249225
2020,ev,car,46.371295371499,5.16844617735272,309.614953777284,130.341038968044,595.163239880219,3.7968508424255,76.1831186332713,196.65,7500,0,115.218404625124,17431.2000485506
2020,ev,minvan,53.301,7.3,258,93.49,727,5.4,93,196.65,7500,0,238,2741.08914889325
2020,ev,suv,49.0712664968507,4.84861280585975,304.373932308361,127.908473892406,600.323756363008,4.22641769961566,76.8590073938589,196.65,7500,0,165.566579393895,15377.7108025562
2020,fuelcell,car,48.226486037565,8.34413742754257,419.895813645382,63.8514496061714,5,22.6829542729646,1.63733619697811,196.65,0,6,113.834421193449,222.239463364727
2020,fuelcell,suv,40.476,10.4,363,59.8,5,24.2,1,196.65,0,6,153,72.7605366352732
2020,hybrid,car,29.46766987417,8.9,803.756088713957,44.0758145014205,5,7.10594178476234,1.3,437,0,1.5,112,8130.28999913268
2020,hybrid,suv,45.9762053382773,8.27515363622121,791.567334985334,36.5309992597336,5,8.5736880550503,1.52802455394774,437,0,1.5,173.002399460467,2489.46691521221
2020,hybrid,truck,30.095,10.5,667,42.4,5,7.38679245283019,1.3,437,0,1.5,131,247.915657568405
2020,phev,car,34.1173421385217,7.7871473782658,651.715498576377,40.3942995230151,310.331019277392,4.40604885177165,17.0632060602566,275.31,7486.18554807815,7.5,108.148335094589,858.924547128367
2020,phev,minvan,38.966803343054,8.8,843.186907758213,34.3866880093538,315,5.55172702274277,17.3,275.31,7500,7.5,240.807799350207,1467.21113783261
2020,phev,suv,34.1267600076337,6.8,861.773942614939,35.0415803321599,315,5.27310337178639,17.3,275.31,7500,7.5,172,7488.15656221995
2020,phev,truck,38.5,7.8,829,30.19,315,6.4,17.3,275.31,7500,7.5,126,723.70775281907
2021,cng,car,37.0787327975189,10.4388583240361,390.862718306952,36.7244048619207,5,4.76212447654808,0,437,0,0,101.495173561177,362.859854633668
2021,conv,car,21.1604461705198,7.6,572.738947250141,28.4018616485416,5,14.4356794149153,0,437,0,0,117,129436.95017469
2021,conv,minvan,30.0711454552708,7.37694339079609,527.124293170556,20.8592891288829,5,19.6557276917045,0,437,0,0,228.432006868624,8461.14409730138
2021,conv,suv,31.8693167724195,7.5,518.712516037147,22.4275607645053,5,18.27383044662,0,437,0,0,172,100524.756842727
2021,conv,truck,31.56,7.3,555.373468225725,18.54,5,22.1143473570658,0,437,0,0,142,20390.5942124405
2021,conv,van,23.3729239723429,8.72739693037926,504.804778365767,26.2777877498178,5,15.602805852883,0,437,0,0,287.226156046571,2617.11171973607
2021,ev,car,51.0533191583793,5.1667868011335,307.432088762383,127.598704417492,595.061862992786,4.10895324078469,76.1701040328576,196.65,7500,0,115.294911235771,21324.5915862259
2021,ev,minvan,55.6581499257254,7.27844052333239,230.545816833664,91.627560507678,658.756744700822,5.87844052333239,84.2931019101049,196.65,7500,0,234.077973833381,4302.18317628687
2021,ev,suv,53.6807022891612,5.06033161450169,325.962307197036,136.413495064718,591.448589026369,4.05978089223467,75.7223631560087,196.65,7500,0,164.397287279657,29731.2252374872
2021,fuelcell,car,54.3261208195748,8.28816070165291,419.911639806607,64.810480094212,5,20.0791358829742,1.63973058080638,196.65,0,6,113.803458501111,652.843077058305
2021,fuelcell,suv,46.41,10.3,363,60.58,5,21.5,1,196.65,0,6,153,209.156922941695
2021,hybrid,car,29.6098286788661,8.84316077766703,803.265230573963,45.6570524681629,5,8.98001167995185,1.3,437,0,1.5,112,8948.40148187186
2021,hybrid,suv,46.2271517041037,8.21207797757026,791.063503186368,37.8446253764292,5,10.8338109211314,1.52634764240881,437,0,1.5,172.948937983406,2693.4148691618
2021,hybrid,truck,30.346,10.5,667,43.92,5,9.3351548269581,1.3,437,0,1.5,131,276.766747437986
2021,phev,car,34.9357433769218,7.7,829.410405843561,40.6668885410838,315,5.43599659236687,17.3,275.31,7500,7.5,115,2019.92465450318
2021,phev,minvan,39.8272513045332,8.7,842.396420917979,35.7239075458281,315,6.59685309080604,17.3,275.31,7500,7.5,240.578672729849,1755.46557820261
2021,phev,suv,35.3384067866844,6.8,859.468557319783,36.2132080222433,315,6.32355592064871,17.3,275.31,7500,7.5,172,11005.4143112554
2021,phev,truck,39.361,7.8,829,31.38,315,7.7,17.3,275.31,7500,7.5,126,930.195456038804
2022,cng,car,37.2067812590871,10.4361489455446,390.86292319514,36.82794715425,5,4.39245767531849,0,437,0,0,101.519555359696,320.751824303258
2022,conv,car,20.5691407712702,7.6,590,28.76,5,14.2559109874826,0,437,0,0,117,121341.748720767
2022,conv,minvan,30.0715712801859,7.37636353234914,527.108403764425,21.0973799480818,5,19.4338823469119,0,437,0,0,228.435299138273,7630.26620887911
2022,conv,suv,31.9714048697418,7.5,520.900221333749,22.6742875674015,5,18.0821566416186,0,437,0,0,172.210197360739,92202.5470984478
2022,conv,truck,31.56,7.3093521499828,555.276932129801,18.75,5,21.8666666666667,0,437,0,0,142,17531.0447490884
2022,conv,van,23.3724343038924,8.72772607718375,504.798963444066,26.5778968188239,5,15.4266176455166,0,437,0,0,287.251665553404,2350.95315075715
2022,ev,car,50.9612848434839,5.05326153159368,310.519427799982,128.000707767896,600.132624096382,4.01403423507927,76.8210801204815,196.65,7500,0,115.343186156833,14812.03858218
2022,ev,minvan,55.0901078813082,7.28835318462536,227.076385381124,91.3922008863785,650.132729375937,5.88835318462536,83.192796506585,196.65,7500,0,233.582340768732,2597.83403974421
2022,ev,suv,52.4024179170594,5.2,271.441042414857,135.934573197683,566.763525956813,4,72.5494733507885,196.65,7500,0,164.802275026573,24825.4470460463
2022,fuelcell,car,54.1721030551419,8.18586882545261,419.849719429609,65.5566359672176,5,17.5728386552241,1.63823563415167,196.65,0,6,113.873236337278,477.925686278702
2022,fuelcell,suv,46.256,10.2,363,61.17,5,18.8,1,196.65,0,6,153,154.837761233876
2022,hybrid,car,29.6176252802601,8.8,803.337185262538,47.4258812385703,5,8.64508047396339,1.3,437,0,1.5,112,7955.78462537216
2022,hybrid,suv,46.2189379440626,8.19380088520273,791.836301160603,39.3041298798009,5,10.431617120944,1.52488914349531,437,0,1.5,173.207264574435,2444.50612027348
2022,hybrid,truck,30.294,10.4,667,45.62,5,8.98728627794827,1.3,437,0,1.5,131,246.344497682185
2022,phev,car,34.8791901476779,7.70440069137622,832.51933652741,42.2658184064119,315,5.17714695033054,17.3,275.31,7500,7.5,115,1564.4410752971
2022,phev,minvan,39.7323002590209,8.64406276981342,837.596688828739,37.003710628616,315,6.40843938869395,17.3,275.31,7500,7.5,239.187446037316,1229.60069174018
2022,phev,suv,35.3850916048601,6.73776267840302,858.287066970821,37.7351382031427,315,6.11205485839551,17.3,275.31,7500,7.5,172,7724.9548658638
2022,phev,truck,39.26,7.8,829,32.68,315,7.4,17.3,275.31,7500,7.5,126,765.543054240519
2023,cng,car,39.3009545403765,10.3131156287524,390.564329782716,35.5813663609604,5,4.54367842233304,0,437,0,0,102.033263189535,311.838181255386
2023,conv,car,19.2568592962451,7.6,605.824000931837,29.0901310383096,5,14.0941269768228,0,437,0,0,117,121867.372638682
2023,conv,minvan,30.0754157335859,7.37263907028657,527.09824197593,21.337848606733,5,19.2147689553043,0,437,0,0,228.448547468371,7568.67021436045
2023,conv,suv,32.0064803736091,7.5,523,22.8449057173021,5,17.9471265651589,0,437,0,0,172.36806226699,92002.0434952301
2023,conv,truck,31.56,7.3,555.059576630633,18.97,5,21.6130732735899,0,437,0,0,142,17589.0497494356
2023,conv,van,23.3771564089779,8.72562038197286,504.807039230518,26.8863767545917,5,15.249617878418,0,437,0,0,287.280986495855,2263.94504266667
2023,ev,car,49.3626365135943,5.04274902321074,328.657677459016,152.677843199541,605.134419481161,3.4,77.4632025009599,196.65,7500,0,114.790089962395,12811.4466733586
2023,ev,minvan,55.2698952111215,7.20515165513946,230.397690525893,91.6175119011041,658.388545021504,5.77886374135459,84.2461247096402,196.65,7500,0,234.05681293227,2090.34090202855
2023,ev,suv,53.2678873191516,5.0472279803042,329.615064238867,135.324273194069,588.875403031149,3.97697484372725,75.3928147741647,196.65,7500,0,164.363563280894,27176.9361426373
2023,fuelcell,car,53.5801201614501,8.08903574839769,419.419789665869,66.3903702395185,5,15.0854166961083,1.62294166270763,196.65,0,6,114.937123890943,647.069460303742
2023,fuelcell,minvan,54.814,10.3,459,58.36,5,17.1,1.9,196.65,0,6,242,487.270029458084
2023,fuelcell,suv,46.7371814890112,10.1,444.525946896524,59.8331360405918,5,16.7435063126435,1.80010320135526,196.65,0,6,164.019273341619,877.975927646178
2023,hybrid,car,29.8393042046417,8.8,803.108451944796,49.1782742047674,5,8.33702227470364,1.3,437,0,1.5,112,7198.21188946199
2023,hybrid,suv,46.2582989993165,8.15458800296775,792.686357232626,40.641852878331,5,10.089441363282,1.52594632688553,437,0,1.5,173.39506447287,2244.01204755318
2023,hybrid,truck,30.241,10.4,667,47.35,5,8.65892291446674,1.3,437,0,1.5,131,216.600074373016
2023,phev,car,34.6816481055241,7.6,826.228540523409,43.9677488215132,313.306810466693,4.9,17.2153405233346,275.31,7500,7.5,115,1565.34543628417
2023,phev,minvan,39.6245096568917,8.6,842.208775520778,38.6900502518845,315,5.9616501034124,17.3,275.31,7500,7.5,240.524282759646,1480.7744014721
2023,phev,suv,34.911739447508,6.7,859.373268266534,39.2739054176401,315,5.63398364756204,17.3,275.31,7500,7.5,172,9674.04509572745
2023,phev,truck,39.158,7.7,829,33.97,315,6.9,17.3,275.31,7500,7.5,126,758.200462171976
2024,cng,car,39.6841510141129,10.065720304826,390.547234086237,35.5084815641922,5,4.47246410958304,0,437,0,0,102.10807316739,296.99814007295
2024,conv,car,19.1950236696518,7.6,605.675865748897,29.43,5,13.9313625552158,0,437,0,0,117,114151.697239432
2024,conv,minvan,30.0818812422082,7.37290192875041,527.107917683154,21.577400426736,5,19.0014434936188,0,437,0,0,228.447523522885,7182.71962612056
2024,conv,suv,32.01428777529,7.5,523,23.0752903436773,5,17.7682901589724,0,437,0,0,172.423925089921,87665.0304815402
2024,conv,truck,31.8053173751548,7.27109481621017,555.819858323391,19.0963889384539,5,21.4702556393058,0,437,0,0,142,15805.3867930257
2024,conv,van,23.3774115090635,8.72572156606126,504.805117074548,27.1932236617814,5,15.07755775397,0,437,0,0,287.289350126511,2139.88337238328
2024,ev,car,41.3306963946447,5.04473403258132,337.018441353314,154.070308533169,606.174086639457,3.3,77.5966732847951,196.65,7500,0,114.640342550656,11985.5803004124
2024,ev,minvan,46.9614781177401,7.17165323959488,232.921366141794,91.7887132478857,664.661681552459,5.57165323959488,85.0464904049689,196.65,7500,0,234.417338020256,1922.16400218171
2024,ev,suv,45.6499840756792,5.0026734785317,325.150124796289,135.961153888592,578.24313799353,3.831612970898,74.0311387254872,196.65,7500,0,164.46125824774,30871.3317931242
2024,fuelcell,car,40.222934356631,8.02785354370475,417.989113911623,67.538204300771,5,12.561696867165,1.57701812029899,196.65,0,6,115.429158718802,825.028320249793
2024,fuelcell,minvan,42.7289007487255,10.5673465638892,464.346931277785,57.1393134410049,5,14.9010198458338,1.9,196.65,0,6,234.982152697908,903.049490776432
2024,fuelcell,suv,36.1564082518731,9.96949817960899,475.930473301663,62.0168537449406,5,13.7111651796343,1.81966772100866,196.65,0,6,162.163449310953,1889.82221151535
2024,hybrid,car,29.1561849870514,8.8,803.270207830295,50.9993879723826,5,8.03932087749487,1.3,437,0,1.5,112,7083.0409620553
2024,hybrid,suv,45.5480497008327,8.15491084648976,792.408039129564,42.0918595483878,5,9.74223561045931,1.52786133237553,437,0,1.5,173.437198504696,2242.16467976724
2024,hybrid,truck,29.552,10.4,667,49.1,5,8.35030549898167,1.3,437,0,1.5,131,213.330958770268
2024,phev,car,31.4387970369177,7.58693841694068,824.566696154446,45.6799754305806,315,4.78065969170251,17.3,275.31,7500,7.5,115,1858.67494316311
2024,phev,minvan,35.7972127755141,8.6,807.08675149653,39.2358807597425,315,5.81122258727057,17.3,275.31,7500,7.5,230.343985941023,2546.74639024626
2024,phev,suv,31.1041121541472,6.65107725219702,812.677332206224,40.8160883235819,315,5.3,17.3,275.31,7500,7.5,165.011933287677,24744.6849695157
2024,phev,truck,35.863,7.7,829,35.3,315,6.6,17.3,275.31,7500,7.5,126,883.983776271457
2025,cng,car,40.2889179313973,9.97028707263285,390.521116703005,35.269855702977,5,4.51719800250941,0,437,0,0,102.223007370592,310.098181208384
2025,conv,car,19.5203200683286,7.6,605.219848329833,29.76,5,13.7768817204301,0,437,0,0,117,116833.641257216
2025,conv,minvan,30.0930516488655,7.37329468654484,527.136033617405,21.8263919074506,5,18.7846662283041,0,437,0,0,228.444973233112,7440.56593718048
2025,conv,suv,32.0232393158392,7.5,524,23.3225426639276,5,17.5795597994845,0,437,0,0,172.032232956628,90393.3117251021
2025,conv,truck,31.8831576855018,7.26597713099563,555.693124820803,19.3083157535868,5,21.2345736416026,0,437,0,0,142,16479.2371130828
2025,conv,van,23.3784398200572,8.72556471831549,504.805149554461,27.502900235157,5,14.9077823613489,0,437,0,0,287.294581191365,2198.64455258227
2025,ev,car,34.8134611332135,5.01607094793674,348.340350785715,154.576697343314,608.775569456835,3.57760666141646,77.9306474302693,196.65,7500,0,114.659484952961,5336.94457386506
2025,ev,minvan,39.4844387502656,7.05682170596861,238.112402910988,92.1408632946188,677.565115807314,5.47576227462481,86.6927906374848,196.65,7500,0,235.15891470157,921.82241224434
2025,ev,suv,41.2748902469613,4.92186098070228,335,130.776,680,4,87.1,196.65,7500,0,162.289138642128,25223.1438439075
2025,fuelcell,car,31.5048921104349,8.40616524991009,424.711533552965,71.3894889808708,5,9.84766519901255,1.8,196.65,0,6,113.041053754152,1112.18372371238
2025,fuelcell,minvan,39.5335522552648,10.5654693652796,464.309387305593,57.4704572765862,5,12.2318367065995,1.9,196.65,0,6,235.03142916141,601.173687366264
2025,fuelcell,suv,33.6643094648309,9.9114309645851,480.41342846171,60.4283522409327,5,11.6215036844538,1.8,196.65,0,6,163.608585426924,1902.42388135045
2025,fuelcell,truck,51.181,8.2,473,40.36,5,17.3,1.8,196.65,0,6,113,159.001046140341
2025,hybrid,car,28.6014753813229,8.78254235267026,803.54212219467,52.8248162119528,5,7.76151199102954,1.3,437,0,1.5,112,7546.82437086954
